frame_idx,frame,timestamp_ns,ok,num_head_tags,visible_head_tag_ids,head_rmse_px,head_quality_ok,cam_head_tx,cam_head_ty,cam_head_tz,cam_head_roll_deg,cam_head_pitch_deg,cam_head_yaw_deg,cam_back_tx,cam_back_ty,cam_back_tz,cam_back_roll_deg,cam_back_pitch_deg,cam_back_yaw_deg,status,back_head_tx,back_head_ty,back_head_tz,back_head_roll_deg,back_head_pitch_deg,back_head_yaw_deg
3158,frame_003158.png,1.7769376209932E+018,1,2,0 1,0.7656700792119101,1,0.24945136712106833,0.16019265326729365,0.5228915342945296,41.085125415485706,47.78347803605618,51.190695856120215,0.12366163684391425,0.2249946796741192,0.31733121143036674,8.20010372241942,37.68965473663804,116.25241757662246,ok,-0.01773747565880529,0.04275652020788574,0.2452237083615998,3.489974614212256,-25.711433332541606,-41.52860037302568
3161,frame_003161.png,1.77693762109319E+018,1,2,0 1,0.6586595450673182,1,0.2310313595673849,0.14082860324770977,0.5133384688045796,41.409340025537475,43.139473472766745,56.85879754429304,0.11157343356035436,0.21926464702074883,0.3151948098126273,12.060781097916687,35.875009626504536,113.99494613679609,ok,-0.021532137788527583,0.03843877924450475,0.2402959548969446,1.2648039104730362,-23.60759067314994,-37.91807332878662
3162,frame_003162.png,1.77693762112652E+018,1,2,0 1,0.6580711899201456,1,0.22738853109535206,0.13444217753116783,0.5108746518197889,43.29001621490742,42.190948808664224,57.600189349457914,0.10751136479952245,0.21696542961473794,0.3135313872460435,13.31206883569208,35.16705860464769,113.42498897128145,ok,-0.022628521562258475,0.03547534586454903,0.24156662860148287,1.094507981466879,-24.26802474278112,-36.55603834935702
3163,frame_003163.png,1.77693762115991E+018,1,2,0 1,0.6679167196771121,1,0.22218718087716383,0.12689135016701705,0.5046990075083453,44.27697943742213,40.68920943487891,59.896988788975875,0.10357888517505288,0.21462792639948802,0.3115323758789256,14.611007634246738,34.30108493529675,112.92603455704987,ok,-0.025590601163981985,0.03235276670242755,0.23953580486469206,0.49435221290932246,-24.25563166912894,-34.58031902448323
3164,frame_003164.png,1.77693762119318E+018,1,2,0 1,0.6038101490212807,1,0.21770136023946018,0.11982112188185463,0.49893952404104147,45.40464245243629,39.03047120657119,62.515172227378486,0.09985906590125886,0.21258779075381884,0.30916790009731815,15.910589433686223,33.509430883121986,112.42577018892288,ok,-0.02806801565733652,0.029474365786134445,0.2384306580565816,-0.35141453245295073,-24.294830286896214,-32.26397964001608
3165,frame_003165.png,1.7769376212265E+018,1,2,0 1,0.5965115456755706,1,0.2133895433451032,0.1133590827331367,0.4933674660666158,46.48317639707848,37.32073036622133,65.28247489952939,0.09576705203584682,0.2103419550572356,0.30598776045949855,17.199451262859807,32.299112850739554,112.48887314720032,ok,-0.02998907634854131,0.02491325279712532,0.2383943522700704,-1.1164937560195376,-24.434826532976164,-30.466697655103573
3166,frame_003166.png,1.77693762125984E+018,1,2,0 1,0.583967901169561,1,0.20855241863467294,0.10762420695584886,0.4886139123868649,48.081205570377605,35.73218247488521,67.50512683926465,0.0916938228139126,0.2087740104432005,0.3036750279123585,18.353586870180585,31.3102583240778,112.17144244582558,ok,-0.03198528264490513,0.021597882956028,0.23790770962570285,-1.8398067418113353,-25.01244545765328,-28.38549391881233
3167,frame_003167.png,1.77693762129322E+018,1,2,0 1,0.5516803620106375,1,0.2030388842491151,0.10204723837161926,0.4849952646305941,49.61968786609215,33.83728685649642,69.786938095237,0.08740910521588897,0.2072342376679201,0.3016540124084076,19.589808175789607,30.201608519414705,111.78821949129014,ok,-0.0331956185385045,0.018327889362561148,0.23793004175175506,-2.7513346970943626,-25.489549520937327,-26.427369525487602
3168,frame_003168.png,1.77693762132654E+018,1,3,0 1 3,0.6883125387807433,1,0.19556525341014078,0.09567998853612239,0.47855409576349134,49.44511395821053,32.26704977575119,73.16746623523991,0.08361532295631956,0.20633059335439385,0.301073274160242,20.653405994198376,29.1336074162035,111.26902833117984,ok,-0.03740102852183158,0.01677668040313715,0.23365678113932248,-3.1146696704569767,-24.695710166035525,-23.846239245081883
3169,frame_003169.png,1.77693762135981E+018,1,3,0 1 3,0.7313443286756309,1,0.18868773977606865,0.09063113973665585,0.47386622342296414,50.727800987244954,30.25777644823052,75.08709379776866,0.07986460639636057,0.20495299665774128,0.2998739344639981,21.664670650895033,27.984820566540847,110.74353998686789,ok,-0.0394374641087647,0.014489237100828362,0.23112772741181248,-4.04058683529764,-25.12012401652009,-22.17502470326868
3170,frame_003170.png,1.77693762139314E+018,1,3,0 1 3,0.7386652127717772,1,0.18153267419381186,0.0857576499489717,0.4697513394983471,51.75865591341213,28.44512866188774,77.02665368383141,0.07627332430099952,0.2034050085470553,0.2987106231279418,22.460455090393133,26.721423123089878,110.47596706556386,ok,-0.04159295129368204,0.012614111531807123,0.2286619097585112,-4.765892390717146,-25.550435158402912,-20.726408746865175
3171,frame_003171.png,1.77693762142648E+018,1,3,0 1 3,0.7411651697342387,1,0.1737991004518074,0.0807216944989704,0.4653803902581327,52.828597159157766,26.57412173787997,78.68183549120026,0.07291394956968988,0.20231089499643293,0.298282094002823,23.497200231677045,25.691257058460238,109.81597772261176,ok,-0.043399943073423236,0.01195898045032133,0.2255150010206848,-5.559010096482635,-25.737019664362325,-19.253912076435437
3172,frame_003172.png,1.77693762145984E+018,1,3,0 1 3,0.7873788793001922,1,0.16595331847827272,0.0757625943681909,0.4609524071162202,54.107912576224756,24.8519914459177,79.8077004696092,0.06927487603176695,0.20078328487713018,0.29685788721791273,24.439665112342922,24.557894668914532,109.42472251492609,ok,-0.044758217802352396,0.01117473816130217,0.22310475771720753,-6.265049935191957,-26.21393122041401,-18.444109847696698
3173,frame_003173.png,1.77693762149317E+018,1,3,0 1 3,0.7892729651205805,1,0.15807374804064356,0.07115114305732376,0.4560048108156796,55.38144868809379,22.9708315104396,81.00535339468172,0.06587357178514967,0.1992823075756967,0.295520205929508,25.29857892193685,23.516739268572724,109.00282071010238,ok,-0.0462489253304986,0.010851082889882444,0.2200387855214166,-7.234045573653602,-26.70291671584086,-17.60916064768785
3174,frame_003174.png,1.77693762152649E+018,1,3,0 1 3,0.794994696611174,1,0.15021295624382933,0.06657596595617084,0.45093222535252364,56.40495481712215,21.484023841552535,81.86985183647758,0.06280955039225522,0.19786477525589335,0.29410420221405487,26.103293715589942,22.55063436938276,108.70439646224364,ok,-0.047774241635756054,0.011362176009412792,0.21693238217420074,-7.87249490729801,-27.02408392302988,-17.136238570894868
3175,frame_003175.png,1.77693762155985E+018,1,3,0 1 3,0.7929632702656564,1,0.14290424557540282,0.06235474691976535,0.44563949280667764,57.29038934903261,20.106325873284728,82.84552622750033,0.059869273286449844,0.1963591639632955,0.2921307845140391,26.700962255787783,21.52031129662702,108.85402854339787,ok,-0.04958350623490371,0.01180510846413016,0.21405379990899795,-8.575097001728968,-27.37076363420211,-16.999333821606236
3176,frame_003176.png,1.77693762159314E+018,1,3,0 1 3,0.7925736006225212,1,0.1356964683813189,0.059068092132610245,0.43942666229204924,58.39738369710663,18.813267880612127,83.77489424660382,0.05689180343843349,0.19535221725302132,0.2907350476157558,27.454125957243633,20.68365715477596,108.41784975986468,ok,-0.051257116583394935,0.01187457898472391,0.21005817438303004,-9.080505273094458,-27.807940170554254,-16.207691599607056
3177,frame_003177.png,1.7769376216265E+018,1,3,0 1 3,0.8113338055754232,1,0.12923435109673234,0.056367548738259096,0.4338624707080507,59.40816995483485,17.90362350776302,84.50947908442029,0.053637123629252235,0.19373087223299904,0.28820361812821427,27.952638044861153,19.84489448606102,108.55598750392126,ok,-0.052075903739291496,0.011604412718527912,0.2072524128505121,-9.493449467014917,-28.3644676211638,-16.03883841152664
3178,frame_003178.png,1.77693762165986E+018,1,3,0 1 3,0.795544642859967,1,0.12305366818885927,0.053975227269944345,0.4287881654086686,60.441815549885,17.16973089088258,85.16723468959373,0.05040198255009786,0.19309490103372723,0.2871861945952745,28.61122074332811,19.28820289880072,107.99551544065086,ok,-0.05336704312491658,0.011546610526215598,0.2042114190881384,-9.574940650199125,-28.84864077654403,-15.100309516582556
3179,frame_003179.png,1.77693762169322E+018,1,3,0 1 3,0.8042026672572131,1,0.11733598614961314,0.051614291578177436,0.4246006346644416,61.15343888222375,16.41894278708694,85.73385435474533,0.04735106761000956,0.19131482614985634,0.28502205320371055,28.960171321597628,18.610616995906472,108.13814897274794,ok,-0.053726484250795264,0.011535112708428136,0.20217990664269941,-9.945516534079525,-29.23560393274572,-15.07556190102648
3180,frame_003180.png,1.77693762172651E+018,1,3,0 1 3,0.7972174276065924,1,0.11244934639761196,0.04904460658248743,0.42153637532505606,61.45172439632021,15.805019195625977,86.23288515784077,0.044935458349224855,0.18961355440093897,0.28348003371319425,28.99713686805208,18.057967009353042,108.04228725229427,ok,-0.05501343528567573,0.011992953938044018,0.2005168287784257,-10.130317379471824,-29.551514080632494,-14.796367974624602
3181,frame_003181.png,1.77693762175983E+018,1,3,0 1 3,0.8003940117165765,1,0.10824898563510184,0.04642493710642595,0.41913790096843107,61.880171733322534,15.288872519428352,86.58443653449142,0.043190055955690455,0.18834806881508717,0.28317157122172876,29.245824440535653,17.63387637291878,107.63883819440692,ok,-0.05623904189388487,0.012573718778193133,0.198848571110678,-10.134406329543818,-29.822441572278155,-14.273426810496403
3182,frame_003182.png,1.77693762179314E+018,1,3,0 1 3,0.8096857354274015,1,0.10499332128234731,0.04383678831533947,0.4169957664108507,62.10389614815607,14.946663755254244,86.9734345815294,0.04207187213330904,0.18744867952970726,0.28319298996551434,29.683935192855426,17.169229723272846,107.59609069834555,ok,-0.05722102311978264,0.013102268075600582,0.19758732785799665,-10.023240769269783,-29.700124978060963,-14.089816888064211
3183,frame_003183.png,1.77693762182651E+018,1,3,0 1 3,0.8414338268995516,1,0.10215822185422714,0.04192739865503908,0.41443770991180284,62.56572480203915,14.725975005537741,87.30053647508613,0.04090623889028351,0.1861037624550421,0.2820698857070928,29.906038212360833,16.57758206172736,107.9567193989742,ok,-0.0577926220324792,0.012990954076937233,0.19634438655351716,-9.983626446236826,-29.999230633374093,-14.297276830115399
3184,frame_003184.png,1.77693762185991E+018,1,3,0 1 3,0.8211852710937158,1,0.09964847255735526,0.04072780698676489,0.4110632786090621,63.30934605093039,14.691236060889725,87.5367573665274,0.0398848304680474,0.18551811938283636,0.2817686176060463,30.29342715609795,16.220042214456225,107.80780751299196,ok,-0.05870833180455187,0.012766407707628186,0.19401903889666314,-9.687749256119927,-30.463541754743535,-13.882392363819807
3185,frame_003185.png,1.77693762189317E+018,1,3,0 1 3,0.821280983551423,1,0.09761812518080983,0.03985877228813429,0.40764814620541495,64.13607537037596,14.835192477998085,87.77633012730004,0.038695916623472736,0.1847007623617847,0.28084318366399746,30.267706732192707,15.782885805207346,107.91083496564387,ok,-0.060386841438704736,0.012102427878119035,0.191670258244235,-9.371118722804278,-31.415206032940514,-13.58291524934982
3186,frame_003186.png,1.77693762192651E+018,1,3,0 1 3,0.81224502056089,1,0.09569324547860418,0.039182251923697405,0.4032596718694523,65.24000687383672,15.062807796131178,88.02159194074011,0.03770959746588477,0.18407048581287533,0.2799443221570651,30.50444479499671,15.372877883884339,107.97900592985833,ok,-0.06174482493973249,0.011367871160184215,0.18873189271960272,-8.965607454739427,-32.3952360052322,-13.180004894566641
3187,frame_003187.png,1.77693762195987E+018,1,3,0 1 3,0.845663498537089,1,0.09387064515771083,0.03902254938011588,0.3980484966154772,66.46223189904097,15.191704006591399,88.24597746300338,0.036805298558808264,0.18375473281340768,0.279186539459536,30.877528974139523,15.002110094497796,108.00473062252948,ok,-0.06305465376883682,0.010518768699307929,0.18505536929768965,-8.678499054810219,-33.333641481614436,-12.80568680139114
3188,frame_003188.png,1.77693762199314E+018,1,3,0 1 3,0.8820793149767172,1,0.09224039801057868,0.039511753255675394,0.3918394513972625,68.04881895454815,15.176559708096766,88.56516504083704,0.03595136180416507,0.1832693326142613,0.2778114070023276,31.098964077668317,14.689289265762877,108.26713331855422,ok,-0.0643678394200079,0.009809147604159144,0.18054820409048716,-8.890898360844584,-34.67960561948269,-12.641312059420788
3189,frame_003189.png,1.77693762202652E+018,1,3,0 1 3,0.8343949882529585,1,0.09094846282593222,0.04050742403479138,0.38437677489518857,70.14503518997584,15.124098370769278,89.07828840036275,0.035312132165122086,0.1832119716200008,0.2769307914131099,31.541484734532,14.379131170728481,108.31555628178859,ok,-0.06606499461322698,0.008581589085957339,0.17483249518565902,-9.083999105903874,-36.32409458321519,-12.030468140117556
3190,frame_003190.png,1.77693762205986E+018,1,3,0 1 3,0.8269498994445931,1,0.08990492149720723,0.04242882379771271,0.3764862453086354,72.4138140193586,15.153466299390436,89.59888465648433,0.03471113593351209,0.18313364881410957,0.2757567534345128,31.831161832150713,14.131359838777232,108.62071894454171,ok,-0.06757387622530986,0.007455416515544974,0.16843046131098494,-9.517072819268733,-38.23213666727923,-11.647425494282102
3191,frame_003191.png,1.77693762209318E+018,1,3,0 1 3,0.8683225208520007,1,0.08926979024597155,0.04495661687993175,0.36827448915720745,74.75652307154431,15.175111586229054,90.38668749977214,0.03408323119403832,0.1832855762291861,0.2747587507809146,32.12094373445758,13.991797321865787,108.7187369034931,ok,-0.06919735651768219,0.005902800131197913,0.1615627847627025,-9.938917996044067,-40.20757488947037,-10.753639424264867
3192,frame_003192.png,1.77693762212652E+018,1,3,0 1 3,0.8217363504824615,1,0.08894119236017765,0.047540508829007504,0.3605452443676287,76.99318750368145,15.24101628100192,91.04589220747243,0.03348310873839277,0.18339934385145149,0.2737858751425807,32.479497411324346,13.883931512492673,108.6941689531686,ok,-0.07044618639551453,0.004021803001889437,0.15518237710489924,-10.194275988257568,-42.03752471009838,-9.82321312957448
3193,frame_003193.png,1.77693762215987E+018,1,3,0 1 3,0.867924790681088,1,0.08864286253191257,0.04966763473176371,0.3534637000139016,78.93297431710897,15.3277824070561,91.66137610193809,0.03282795672266832,0.1831940814953836,0.27231211739524525,32.92752834333695,13.827472223764307,108.59007309280278,ok,-0.07097615267437363,0.0021691758844128994,0.14995957950345057,-10.29642588394679,-43.5039131597738,-8.847323667507712
3194,frame_003194.png,1.77693762219314E+018,1,3,0 1 3,0.8383051071282186,1,0.08815665302599633,0.0509951294526365,0.3470840982743698,80.54023939643669,15.49305274833977,91.9569496783629,0.03209916767766321,0.18273579006982674,0.2705237880761677,33.21659066199479,13.770173494802396,108.68027280730372,ok,-0.07173163009431616,0.0010052884218011288,0.145647132001555,-10.42556189565024,-44.78543141549372,-8.395247406993544
3195,frame_003195.png,1.77693762222656E+018,1,3,0 1 3,0.8849925960932279,1,0.08731217878699919,0.05149833737478816,0.3413341420442281,81.7418587774118,15.593415236877384,91.93598503701614,0.03129242527793832,0.18225693803147042,0.2683389134292429,33.69848417933079,13.791977904684748,108.61406999089857,ok,-0.07193936911206109,0.0003492014426898643,0.1427898212743985,-10.413937489654103,-45.49075708327052,-8.153644512126306
3196,frame_003196.png,1.77693762225984E+018,1,3,0 1 3,0.8983466893834224,1,0.08631935768430254,0.05135152679100959,0.33584688313218153,82.86089808294197,15.69266897112509,91.71154234236634,0.030477925496055252,0.18159342658725103,0.2653832353776126,34.166643096453704,13.935069576071443,108.30964033407058,ok,-0.07182019898224493,2.0711798083078437e-05,0.1410255376001841,-10.24569742894926,-46.13529309753765,-7.770195325247976
3197,frame_003197.png,1.77693762229318E+018,1,3,0 1 3,0.914557054722891,1,0.08513528112824136,0.050622600359695645,0.3306473282769512,83.6617310258172,15.83681243948777,91.2158088186585,0.0294610613095398,0.18011123506000973,0.26077609948068864,34.35085141872319,13.839461076905073,108.69827372755593,ok,-0.07122206010059834,5.337016813262985e-05,0.1402723393585637,-10.500759812664139,-46.704370262507105,-8.616153166044262
3198,frame_003198.png,1.77693762232652E+018,1,3,0 1 3,0.9295477887804866,1,0.08376992173908951,0.04944505671855518,0.32525325010528205,84.26093856483759,16.009385778161118,90.64734544113921,0.028588422726444802,0.17938989171524403,0.2568980003840817,35.0078532325468,13.92865189984717,108.40917745459063,ok,-0.07077074253927348,0.0002236995324310792,0.13998053471467348,-10.016445858813869,-46.701702850897085,-8.587890385557087
3199,frame_003199.png,1.77693762235984E+018,1,3,0 1 3,0.9446702334874325,1,0.08240791962552062,0.048721630901069415,0.3199219806589992,84.90665946473472,16.098336767281108,90.00292815156135,0.027705717727290732,0.17803243044845876,0.2512095429970234,35.45154322218639,13.949116627946134,108.93030070499029,ok,-0.06892165838366396,0.0008915979501911003,0.14029976094167612,-10.498801391317636,-46.80868029453948,-9.864203051626099
3200,frame_003200.png,1.7769376223932E+018,1,3,0 1 3,0.9828983553514955,1,0.0810853230675255,0.048101424964042565,0.3144456988990964,85.34986326345222,16.0349345054552,89.27819282792744,0.0272514104377333,0.17729177948360994,0.24567978648624297,35.777660734546565,13.906361005309465,109.08867909612242,ok,-0.06782314452541419,0.0015713764737062957,0.140408476961181,-10.747069710483501,-46.89295143854101,-10.875371546284383
3230,frame_003230.png,1.77693762339352E+018,1,2,0 3,0.8613535400869736,1,0.11048438529692882,0.0940472037230202,0.3001594649506807,95.63802530051176,21.48718625709874,98.15074966705417,0.049529114250094895,0.20130982302240172,0.26895408971257695,39.71764738838066,9.607148696138024,105.3621826557865,ok,-0.0721609670472311,-0.026484886710599675,0.10141960176338213,5.971762119905491,-54.664892272437775,12.158361226175971
3231,frame_003231.png,1.77693762342675E+018,1,2,0 3,0.858614947491696,1,0.11186464831963765,0.0961919319450446,0.3014893047379077,96.00729007495588,21.74386798542049,99.23857854103042,0.04900237567694799,0.19869812712205515,0.2659872174700364,38.52009500196263,9.67175177778508,107.83668150168528,ok,-0.06956406917424357,-0.026545061239231338,0.10087508897430172,2.8785179625744908,-56.28323097514321,9.926775547939727
3232,frame_003232.png,1.77693762345989E+018,1,2,0 3,0.8953494016288436,1,0.11255555606008869,0.0981318941433989,0.30276386917937453,96.37394835243754,21.864874875197632,99.92141885685388,0.04755188014379763,0.19232179930136423,0.25727923041667106,36.42736672536513,9.846870763937723,112.0355246021313,ok,-0.06330627289073607,-0.02639950103257488,0.10228123306640892,-3.831160914134901,-58.48026503207857,3.7472654110741437
3233,frame_003233.png,1.77693762349363E+018,1,2,0 3,0.8765348219980135,1,0.11272515034456507,0.09938069240143747,0.30361574118211104,97.35889898688207,21.830491210736326,100.40019139896637,0.047389883221524126,0.19220277005178277,0.25827724355665144,36.1206752087235,9.859106473434291,112.37769845863029,ok,-0.06317152642788143,-0.026690320900922132,0.10117904731354674,-4.737712648682944,-59.637679053548446,3.763585141429148
3234,frame_003234.png,1.77693762352698E+018,1,2,0 3,0.9236815388281605,1,0.11264519847107682,0.10094780762636532,0.3042588730791575,97.73308574139986,21.892409782261275,100.8562651071256,0.0472600990669172,0.19275935794968996,0.2602404364606177,36.28701821262807,9.917245927603764,112.40779182143272,ok,-0.06298892014647464,-0.02696383580891154,0.09973736640024,-4.761619144505775,-59.81184492526835,4.308635278021035
3235,frame_003235.png,1.77693762356026E+018,1,2,0 3,0.8974207681773843,1,0.11262888583419518,0.10232772149552108,0.30493455800207503,98.41052561527172,21.772479143867532,101.06764736543619,0.0471261403926896,0.1935308597296184,0.2621621467547914,36.44909436905752,9.925371113212146,112.35582579340739,ok,-0.0630805391580831,-0.027312166049441533,0.0985545149307863,-5.026735287561343,-60.2747919055914,4.514475552731183
3236,frame_003236.png,1.77693762359357E+018,1,2,0 3,0.8971796913428766,1,0.11236273766312961,0.10316908619768542,0.3047116223879476,98.85686415765298,21.787151514605096,101.48753767967831,0.04677164823217678,0.1936182444122358,0.2627941599135695,36.3063667388705,9.959671927719445,112.5849027744868,ok,-0.06339336835681367,-0.02724027266062276,0.09736304888664475,-5.560413402092559,-60.78558602700002,4.604274326157582
3237,frame_003237.png,1.77693762362652E+018,1,2,0 3,0.8837896901191344,1,0.11213924813264048,0.10443372137180067,0.30489133800445956,99.18387616253456,21.73377567339271,101.68489375558732,0.046552771629674077,0.19440793381719915,0.26432011162534397,36.61039338191104,9.98288051385169,112.4534293076268,ok,-0.06334812629177186,-0.027539082632880324,0.0962890598054131,-5.460015378637003,-60.80424641154416,4.980771427211484
3238,frame_003238.png,1.77693762366039E+018,1,2,0 3,0.9097478995630555,1,0.11174390688351978,0.10520845940889643,0.30407057763123124,100.05718283300216,21.76538651318977,102.02870413871663,0.046165912031844884,0.194725489180687,0.2649325788096614,36.73048089291382,9.90652767191069,112.60765563691879,ok,-0.06384162166432752,-0.027569934825418307,0.09491944488184807,-5.779402837260721,-61.516708579699205,5.186713241895942
3239,frame_003239.png,1.77693762369371E+018,1,2,0 3,0.9299782318004931,1,0.11128584626440219,0.10657041930079943,0.30349263883141336,100.43155244556576,21.944515236463477,102.32264230820972,0.0456154982367469,0.19488531763176017,0.2652871541967758,36.823557464809554,9.88615710462253,112.61396407685561,ok,-0.06348453769023077,-0.028106283156228762,0.09354958714418998,-5.462642275426533,-61.80397566064952,5.844267341574061
3240,frame_003240.png,1.776937623727E+018,1,2,0 3,0.9527026960339673,1,0.11067701011701808,0.10814782110062246,0.30280976271509047,101.13815327510163,21.941789561713104,102.24366754122332,0.045031318134364444,0.19494312702422475,0.2653799207294288,36.79143367501692,9.7603725581039,112.72766099851474,ok,-0.06306136298687046,-0.028663374707509542,0.09189913234595752,-5.7428236652528515,-62.52156369416522,5.635898834144312
3241,frame_003241.png,1.77693762376032E+018,1,2,0 3,0.9143607888671671,1,0.10979545954767797,0.1093300346967913,0.30173340169013196,101.83752894079178,22.161818686914174,102.3076691975134,0.04448280489573981,0.19529202548116492,0.2657351578200209,36.920349336435535,9.637422297896904,112.81497578670883,ok,-0.0631625168528378,-0.02868022388719782,0.09021652565701724,-5.459054732580218,-63.11049020729267,6.023838685669824
3242,frame_003242.png,1.77693762379313E+018,1,2,0 3,0.9318911098397618,1,0.1088149252146692,0.11002884360996486,0.30040071534038904,102.56697053888733,22.22313042389536,102.19356125404695,0.04376026663900767,0.19466083556698527,0.2644660457497567,37.004478026114484,9.601140467125424,113.22563709293681,ok,-0.062290671895312344,-0.028615737576014988,0.08936998881844048,-6.262243709077819,-63.68328207993017,5.221871215532503
3243,frame_003243.png,1.77693762382705E+018,1,2,0 3,0.9521616831459019,1,0.10775716008204506,0.11024444623051773,0.298617942246899,102.95558350574645,22.155823928401702,101.99576341974961,0.043216255668243234,0.19510297322855805,0.2647310237122829,37.1420015382986,9.488378316575359,112.9285881848181,ok,-0.06323040731005447,-0.028366333643124797,0.0878184940752909,-5.779730903688792,-63.98146776317093,5.587086371911295
3244,frame_003244.png,1.77693762386044E+018,1,2,0 3,0.9874275360218305,1,0.10649724438953798,0.11035328465406968,0.2968334724923033,103.41726443140416,22.06359916765071,101.89741817073536,0.04250010008206342,0.19460286380876887,0.26349764600144115,37.06889975628639,9.355126188327391,113.27693236060995,ok,-0.06327651062085127,-0.027826787972394712,0.08675630507273342,-6.73308922060324,-64.47637511279252,4.5680764922607215
3245,frame_003245.png,1.77693762389372E+018,1,2,0 3,0.9544467017318693,1,0.10537757303354822,0.1106100599446547,0.29528985852767486,103.72896428049147,21.921118427544936,101.59959669424389,0.04177654551615183,0.19351154911852192,0.2614222231431244,36.91549295367967,9.251693456024253,113.69137256550722,ok,-0.06232502367913542,-0.027707165341788464,0.08609685677870185,-7.987091986835085,-64.87163445584882,3.047112203051936
