frame_idx,frame,timestamp_ns,ok,num_head_tags,head_rmse_px,visible_head_tag_ids,cam_head_tx,cam_head_ty,cam_head_tz,cam_head_roll_deg,cam_head_pitch_deg,cam_head_yaw_deg,cam_back_tx,cam_back_ty,cam_back_tz,cam_back_roll_deg,cam_back_pitch_deg,cam_back_yaw_deg,status,back_head_tx,back_head_ty,back_head_tz,back_head_roll_deg,back_head_pitch_deg,back_head_yaw_deg
1120,frame_001120.png,1.77319271969966e+18,1,2,0.5031555075615891,0 3,0.1530285310536828,0.0811700273348993,0.4730210971102087,57.59171880941284,3.865013453151884,122.57304058676092,0.0685081824563916,0.2314863823471602,0.2989849766696677,63.44332690005859,4.372576833154355,55.09820672661807,ok,0.1115170252324029,-0.0052235037624974,0.2180915753093937,-3.746590654366072,4.507099664654561,67.20166519679228
1121,frame_001121.png,1.77319271973296e+18,1,2,0.5134192424259243,0 3,0.1529959779595827,0.0811061824092098,0.4730102338654616,57.6052114039494,3.867138689922138,122.5860618013567,0.0685336553257602,0.2316456821223176,0.29924067482198,63.34696630078032,4.4345085097382295,55.25315039477277,ok,0.1107536369846256,-0.005665654259492,0.2183882250150597,-3.721114760655924,4.392831887583825,67.0597270214406
1122,frame_001122.png,1.77319271976633e+18,1,2,0.5114490772084223,0 3,0.1527436875738322,0.0809885693275736,0.4728574901584251,57.6515972616727,3.814872799003192,122.68556054667928,0.0684417940104725,0.2315068470923268,0.2990959575269643,63.52800315225508,4.3684688714990365,55.147154015254735,ok,0.1113819226732506,-0.0051700802804708,0.217997635293535,-3.7948768395082593,4.504551306127198,67.26804622334714
1123,frame_001123.png,1.7731927197997e+18,1,2,0.4809068867836091,0 3,0.1525454232078196,0.0809636308582764,0.4728184393974194,57.63431347549235,3.8035435451420554,122.66406535661264,0.068430284410874,0.231403726002062,0.2990779803913408,63.46715962073304,4.341518128032448,55.0656679305356,ok,0.1111690210066118,-0.005062024864055,0.217965939013532,-3.7638134481300103,4.472360921325671,67.33081647630249
1124,frame_001124.png,1.77319271983297e+18,1,2,0.4627171837769267,0 3,0.1525535633575286,0.0809709967389813,0.4731228457160764,57.63160702712,3.7423736867095823,122.71351846159692,0.0686210153283065,0.2317919614247988,0.2996367164120068,63.15016599783731,4.335214652468431,55.26101090964291,ok,0.1097367367749321,-0.0061641201526043,0.218652521808188,-3.6159190238976886,4.195593252007291,67.19601492562929
1125,frame_001125.png,1.77319271986628e+18,1,2,0.4831406125593415,0 3,0.1526388532688367,0.0810543385989732,0.4732721698648787,57.44608864341492,3.7533683489315353,122.71427478387066,0.0685762097754418,0.2313798341747245,0.2991254419144889,63.24937442912203,4.378507215266157,54.92476868615776,ok,0.110730472020483,-0.004830496187117,0.2184188507884042,-3.829393576500244,4.389029049042369,67.52446865238437
1126,frame_001126.png,1.77319271989952e+18,1,2,0.4991299556411602,0 3,0.1526385200824044,0.0810050086545,0.4729272586874514,57.37005373708253,3.6257121534164662,122.87911009612434,0.0686722085868878,0.2315123103190527,0.2991807716862029,63.29624919464874,4.350145044373621,55.02398811712241,ok,0.1105153288828316,-0.0051897733446334,0.2182889355884367,-3.9739395831128106,4.439994027844706,67.59671680620917
1127,frame_001127.png,1.77319271993296e+18,1,2,0.5201381865717107,0 3,0.1528356475612029,0.0809759103080654,0.4731984180169558,57.39290628619423,3.641183328596499,122.89285109911664,0.0686907200822368,0.2315098474666368,0.299020465821694,63.36511450661882,4.318410023997193,55.0293046993522,ok,0.1111969293229451,-0.0050775601984705,0.2183764075613823,-3.961093769295917,4.505065730111164,67.60453503292445
1128,frame_001128.png,1.7731927199663e+18,1,2,0.5040083020187088,0 3,0.152741058937925,0.0808215322578364,0.4727064353565088,57.36439217594724,3.654083638564901,122.83692900781912,0.0687104540454965,0.2317494353813579,0.2991667882365736,63.16318197880344,4.484306558088653,55.22587165330478,ok,0.1095064599758587,-0.0056758744926119,0.2189349293618127,-3.972374734068139,4.288928159663805,67.34801471859818
1129,frame_001129.png,1.77319271999959e+18,1,2,0.4934295884040188,0 3,0.1526277162775025,0.0807561806183775,0.4724044003145352,57.42493091232244,3.621106476897458,122.8632804626958,0.0686579026836465,0.2316803369440581,0.2989079865086104,63.43647897374282,4.376131622230272,55.22381405653245,ok,0.110530272103976,-0.0054311966398446,0.2183657418479429,-4.031922833137211,4.506606601969566,67.37858722331778
1130,frame_001130.png,1.773192720033e+18,1,2,0.4974965765438769,0 3,0.1527103358081113,0.0808111494586694,0.4725297232770005,57.49357310685167,3.6733869697981114,122.77924856460872,0.0686152789794857,0.231553716169775,0.2986844878784104,63.28196773546557,4.457857221913205,55.090626557693454,ok,0.11027761293442,-0.0051096992011883,0.2187011772533763,-3.939031235218355,4.297087123899457,67.4257113647471
1131,frame_001131.png,1.77319272006627e+18,1,2,0.520864247893739,0 3,0.1529732924927031,0.0809212056507034,0.472883648191527,57.52063593887855,3.73052171141718,122.66340225040494,0.0686522526770235,0.2314531252394667,0.2983972043864057,63.31543963381901,4.40874845803849,54.92024770046585,ok,0.1111753692358239,-0.0046613878598094,0.2187092233558788,-3.868364001020272,4.351393440748491,67.47856787755833
1132,frame_001132.png,1.77319272009965e+18,1,2,0.4898374625095485,0 3,0.1530275306570991,0.0808785760425985,0.4725290197829278,57.55814614408272,3.7130267243865993,122.70815952352125,0.0688063915791106,0.2315864568384113,0.2983452589713031,63.164545819395855,4.449083631594348,54.98799196740734,ok,0.1102674120571482,-0.005091461568575,0.2190005091075244,-3.8030949986404,4.168421844333096,67.45930257019218
1133,frame_001133.png,1.77319272013295e+18,1,2,0.4998284703104652,0 3,0.1530799550255876,0.0808630444814633,0.4724269980453502,57.37975062953637,3.6412526181822806,122.69805236924942,0.0687984678778364,0.2311823812896168,0.2977651666368349,63.18497520305924,4.420343617413461,54.63210831509057,ok,0.1109553675604782,-0.0041628985274957,0.2188095156308911,-3.9788450104911752,4.282373636877521,67.80634353160447
1134,frame_001134.png,1.77319272016635e+18,1,2,0.5089267636962538,0 3,0.1532629591613723,0.0809088448474622,0.4724965348453062,57.44045973292359,3.712871668627898,122.64104373969808,0.0689462007176882,0.2313778976889292,0.2978566464385094,63.36289376139017,4.367427588551936,54.72746012974392,ok,0.1115605922477867,-0.0042190555161659,0.2185995792952762,-3.9371494768377535,4.456360638253178,67.64918829662693
1135,frame_001135.png,1.77319272019965e+18,1,2,0.4796941552528231,0 3,0.1532756498263369,0.0808523502723503,0.4723818256005629,57.46993456491658,3.656555349338086,122.69284649845572,0.0689998516169937,0.231302183348394,0.2978041352982781,63.1725226923794,4.393639924851468,54.6395244231356,ok,0.110859222372014,-0.0043540181939894,0.2188748677403381,-3.8849755736550167,4.223305651288868,67.79600201592753
1136,frame_001136.png,1.77319272023297e+18,1,2,0.4780662525052697,0 3,0.1532009107300656,0.0808196729935357,0.472112657970718,57.44166174669528,3.5992575778214517,122.75802928690136,0.0689913785683938,0.2311867595523379,0.2977168705541772,63.205025737060005,4.4448929881530574,54.59540842692406,ok,0.1107166135370197,-0.0040706469028208,0.2187250740459172,-4.011839312724476,4.207302653744464,67.90544690131728
1137,frame_001137.png,1.77319272026627e+18,1,2,0.4619583545446099,0 3,0.1532587750785859,0.0808777314950529,0.4723453330622451,57.5113277134442,3.647284559770436,122.6885324623339,0.0690023152705157,0.2311951555884356,0.2977525752787872,63.24734376475118,4.42011933025033,54.58138548333563,ok,0.1110900943858728,-0.003954060710152,0.2186789116698962,-3.9376219880125234,4.225988488540278,67.84864958855711
