timestamp,header.stamp.sec,header.stamp.nanosec,header.frame_id,itow,year,month,day,hour,min,sec,valid_date,valid_time,fully_resolved,valid_mag,t_acc,nano,gps_fix.fix_type,gnss_fix_ok,diff_soln,psm.state,head_veh_valid,carr_soln.status,confirmed_avail,confirmed_date,confirmed_time,num_sv,lon,lat,height,hmsl,h_acc,v_acc,vel_n,vel_e,vel_d,g_speed,head_mot,s_acc,head_acc,p_dop,invalid_llh,head_veh,mag_dec,mag_acc
2026-03-10 17:10:36.970105,1773159036,970105420,ubx,231054800,2026,3,10,16,10,36,True,True,True,False,21,799576865,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179910,136216,225,201,7,2,16,7,33376946,106,852449,102,False,33376946,0,0
2026-03-10 17:10:37.173250,1773159037,173249810,ubx,231055000,2026,3,10,16,10,37,True,True,True,False,21,-423007,4,True,True,0,True,1,False,True,False,32,137274866,510305126,179911,136216,225,200,6,0,13,6,33376614,106,852775,102,False,33376614,0,0
2026-03-10 17:10:37.367808,1773159037,367808281,ubx,231055200,2026,3,10,16,10,37,True,True,True,False,21,199577118,4,True,True,0,True,1,False,True,False,31,137274866,510305126,179911,136217,224,199,4,2,11,5,33376632,106,853102,102,False,33376632,0,0
2026-03-10 17:10:37.562760,1773159037,562760194,ubx,231055400,2026,3,10,16,10,37,True,True,True,False,21,399577245,4,True,True,0,True,1,False,True,False,31,137274866,510305126,179913,136218,224,199,4,3,9,5,33375794,106,853429,102,False,33375794,0,0
2026-03-10 17:10:37.777553,1773159037,777552992,ubx,231055600,2026,3,10,16,10,37,True,True,True,False,21,599577371,4,True,True,0,True,1,False,True,False,32,137274866,510305126,179914,136220,224,199,5,5,7,7,33375432,105,853756,102,False,33375432,0,0
2026-03-10 17:10:37.961107,1773159037,961106430,ubx,231055800,2026,3,10,16,10,37,True,True,True,False,21,799577497,4,True,True,0,True,1,False,True,False,32,137274866,510305126,179916,136221,224,199,3,7,7,7,33374834,105,854084,102,False,33374834,0,0
2026-03-10 17:10:38.177551,1773159038,177551109,ubx,231056000,2026,3,10,16,10,38,True,True,True,False,21,-422375,4,True,True,0,True,1,False,True,False,32,137274866,510305126,179917,136223,224,199,2,7,5,8,33374350,105,854411,102,False,33374350,0,0
2026-03-10 17:10:38.368639,1773159038,368639386,ubx,231056200,2026,3,10,16,10,38,True,True,True,False,21,199577750,4,True,True,0,True,1,False,True,False,32,137274866,510305126,179919,136225,224,199,1,7,4,7,33373670,105,854738,103,False,33373670,0,0
2026-03-10 17:10:38.562581,1773159038,562580925,ubx,231056400,2026,3,10,16,10,38,True,True,True,False,21,399577876,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179921,136227,223,199,1,7,1,7,33372608,105,855065,103,False,33372608,0,0
2026-03-10 17:10:38.752673,1773159038,752673353,ubx,231056600,2026,3,10,16,10,38,True,True,True,False,21,599578003,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179922,136227,240,211,3,9,1,10,33371952,109,855392,103,False,33371952,0,0
2026-03-10 17:10:38.973932,1773159038,973932251,ubx,231056800,2026,3,10,16,10,38,True,True,True,False,21,799578129,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179923,136229,254,222,2,10,1,10,33371476,111,855719,103,False,33371476,0,0
2026-03-10 17:10:39.173213,1773159039,173212963,ubx,231057000,2026,3,10,16,10,39,True,True,True,False,21,-421744,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179924,136230,266,232,3,10,1,11,33371168,113,856046,103,False,33371168,0,0
2026-03-10 17:10:39.368044,1773159039,368043743,ubx,231057200,2026,3,10,16,10,39,True,True,True,False,21,199578382,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179925,136230,275,241,3,9,2,10,33370444,116,856373,102,False,33370444,0,0
2026-03-10 17:10:39.557908,1773159039,557907516,ubx,231057400,2026,3,10,16,10,39,True,True,True,False,21,399578508,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179925,136230,281,248,4,9,3,10,33370046,115,856699,103,False,33370046,0,0
2026-03-10 17:10:39.788316,1773159039,788316038,ubx,231057600,2026,3,10,16,10,39,True,True,True,False,21,599578634,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179925,136231,285,253,4,11,4,12,33369192,115,857026,103,False,33369192,0,0
2026-03-10 17:10:39.966005,1773159039,966005106,ubx,231057800,2026,3,10,16,10,39,True,True,True,False,21,799578761,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179925,136231,288,258,3,11,3,12,33369370,115,857353,103,False,33369370,0,0
2026-03-10 17:10:40.185236,1773159040,185235406,ubx,231058000,2026,3,10,16,10,40,True,True,True,False,21,-421112,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179925,136231,289,261,2,9,3,10,33369132,117,857679,103,False,33369132,0,0
2026-03-10 17:10:40.368335,1773159040,368334925,ubx,231058200,2026,3,10,16,10,40,True,True,True,False,21,199579013,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179926,136232,290,263,2,8,4,8,33368168,117,858006,103,False,33368168,0,0
2026-03-10 17:10:40.556812,1773159040,556811857,ubx,231058400,2026,3,10,16,10,40,True,True,True,False,21,399579140,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179927,136233,291,265,1,8,3,8,33367378,118,858332,103,False,33367378,0,0
2026-03-10 17:10:40.761839,1773159040,761838674,ubx,231058600,2026,3,10,16,10,40,True,True,True,False,21,599579266,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179928,136234,291,266,0,8,4,8,33367688,118,858659,102,False,33367688,0,0
2026-03-10 17:10:40.984786,1773159040,984786115,ubx,231058800,2026,3,10,16,10,40,True,True,True,False,21,799579393,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179929,136235,291,267,0,6,4,6,33367370,118,858985,102,False,33367370,0,0
2026-03-10 17:10:41.177868,1773159041,177868128,ubx,231059000,2026,3,10,16,10,41,True,True,True,False,21,-420480,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179931,136236,291,267,-2,4,2,5,33366804,119,859312,102,False,33366804,0,0
2026-03-10 17:10:41.362895,1773159041,362895302,ubx,231059200,2026,3,10,16,10,41,True,True,True,False,21,199579645,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179932,136237,292,268,-2,6,2,6,33366144,119,859639,102,False,33366144,0,0
2026-03-10 17:10:41.567227,1773159041,567227309,ubx,231059400,2026,3,10,16,10,41,True,True,True,False,21,399579772,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179932,136237,292,268,-2,6,3,6,33365464,119,859966,102,False,33365464,0,0
2026-03-10 17:10:41.792475,1773159041,792474773,ubx,231059600,2026,3,10,16,10,41,True,True,True,False,21,599579898,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179932,136238,292,268,0,7,3,7,33364710,119,860293,102,False,33364710,0,0
2026-03-10 17:10:41.966667,1773159041,966666848,ubx,231059800,2026,3,10,16,10,41,True,True,True,False,21,799580024,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179933,136238,292,268,1,5,3,5,33364318,119,860620,102,False,33364318,0,0
2026-03-10 17:10:42.178920,1773159042,178920363,ubx,231060000,2026,3,10,16,10,42,True,True,True,False,21,-419848,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179933,136239,292,269,2,1,3,3,33363724,120,860948,102,False,33363724,0,0
2026-03-10 17:10:42.362111,1773159042,362110606,ubx,231060200,2026,3,10,16,10,42,True,True,True,False,21,199580277,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179933,136239,265,247,4,3,3,5,33363040,113,861275,102,False,33363040,0,0
2026-03-10 17:10:42.559780,1773159042,559779627,ubx,231060400,2026,3,10,16,10,42,True,True,True,False,21,399580404,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179934,136239,248,232,7,1,3,7,33362896,110,861602,103,False,33362896,0,0
2026-03-10 17:10:42.760697,1773159042,760696840,ubx,231060600,2026,3,10,16,10,42,True,True,True,False,21,599580530,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179933,136239,238,222,7,1,4,7,33362160,109,861930,102,False,33362160,0,0
2026-03-10 17:10:42.960025,1773159042,960024685,ubx,231060800,2026,3,10,16,10,42,True,True,True,False,21,799580656,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179934,136240,233,215,7,2,4,7,33361278,108,862257,103,False,33361278,0,0
2026-03-10 17:10:43.160731,1773159043,160731173,ubx,231061000,2026,3,10,16,10,43,True,True,True,False,21,-419216,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179935,136241,229,210,7,2,3,7,33361018,108,862585,102,False,33361018,0,0
2026-03-10 17:10:43.362894,1773159043,362893484,ubx,231061200,2026,3,10,16,10,43,True,True,True,False,21,199580909,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179936,136242,227,207,8,1,2,8,33360294,108,862912,102,False,33360294,0,0
2026-03-10 17:10:43.557615,1773159043,557614589,ubx,231061400,2026,3,10,16,10,43,True,True,True,False,21,399581036,4,True,True,0,True,1,False,True,False,31,137274866,510305127,179936,136242,226,204,8,0,2,8,33359332,108,863240,103,False,33359332,0,0
2026-03-10 17:10:43.757300,1773159043,757299911,ubx,231061600,2026,3,10,16,10,43,True,True,True,False,21,599581162,4,True,True,0,True,1,False,True,False,31,137274866,510305127,179936,136242,226,203,7,1,3,7,33358708,108,863567,102,False,33358708,0,0
2026-03-10 17:10:43.958556,1773159043,958556140,ubx,231061800,2026,3,10,16,10,43,True,True,True,False,21,799581288,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179937,136242,226,202,7,2,3,7,33358404,107,863894,102,False,33358404,0,0
2026-03-10 17:10:44.188985,1773159044,188984954,ubx,231062000,2026,3,10,16,10,44,True,True,True,False,21,-418584,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179937,136243,226,202,5,4,3,6,33358024,107,864221,102,False,33358024,0,0
2026-03-10 17:10:44.376553,1773159044,376553037,ubx,231062200,2026,3,10,16,10,44,True,True,True,False,21,199581541,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179937,136243,226,201,4,5,3,7,33357546,106,864548,102,False,33357546,0,0
2026-03-10 17:10:44.564753,1773159044,564753042,ubx,231062400,2026,3,10,16,10,44,True,True,True,False,21,399581668,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179937,136243,226,201,4,6,3,8,33357432,106,864875,102,False,33357432,0,0
2026-03-10 17:10:44.767016,1773159044,767016132,ubx,231062600,2026,3,10,16,10,44,True,True,True,False,21,599581794,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179937,136243,226,202,5,7,3,8,33356092,105,865202,102,False,33356092,0,0
2026-03-10 17:10:44.972712,1773159044,972712122,ubx,231062800,2026,3,10,16,10,44,True,True,True,False,21,799581920,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179937,136243,226,202,7,5,2,9,33355420,106,865528,102,False,33355420,0,0
2026-03-10 17:10:45.177465,1773159045,177464608,ubx,231063000,2026,3,10,16,10,45,True,True,True,False,21,-417952,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179937,136243,226,202,9,3,3,9,33354950,106,865853,102,False,33354950,0,0
2026-03-10 17:10:45.380567,1773159045,380566612,ubx,231063200,2026,3,10,16,10,45,True,True,True,False,21,199582173,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179937,136243,226,202,8,1,4,8,33354032,106,866177,102,False,33354032,0,0
2026-03-10 17:10:45.572447,1773159045,572446982,ubx,231063400,2026,3,10,16,10,45,True,True,True,False,21,399582300,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179937,136243,226,202,7,2,3,7,33352882,106,866501,102,False,33352882,0,0
2026-03-10 17:10:45.788471,1773159045,788471182,ubx,231063600,2026,3,10,16,10,45,True,True,True,False,21,599582426,4,True,True,0,True,1,False,True,False,32,137274866,510305127,179938,136243,226,203,7,2,3,7,33352816,106,866826,102,False,33352816,0,0
2026-03-10 17:10:45.970830,1773159045,970830371,ubx,231063800,2026,3,10,16,10,45,True,True,True,False,21,799582552,4,True,True,0,True,1,False,True,False,31,137274866,510305127,179939,136245,226,203,6,4,3,7,33352232,106,867151,102,False,33352232,0,0
2026-03-10 17:10:46.189183,1773159046,189182468,ubx,231064000,2026,3,10,16,10,46,True,True,True,False,21,-417320,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179940,136246,226,203,5,5,1,7,33351600,106,867475,102,False,33351600,0,0
2026-03-10 17:10:46.370340,1773159046,370339699,ubx,231064200,2026,3,10,16,10,46,True,True,True,False,21,199582805,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179942,136247,226,203,3,4,1,5,33351568,106,867800,102,False,33351568,0,0
2026-03-10 17:10:46.568012,1773159046,568011610,ubx,231064400,2026,3,10,16,10,46,True,True,True,False,21,399582932,4,True,True,0,True,1,False,True,False,30,137274867,510305127,179943,136249,227,203,3,3,1,4,33350388,106,868126,104,False,33350388,0,0
2026-03-10 17:10:46.756850,1773159046,756849550,ubx,231064600,2026,3,10,16,10,46,True,True,True,False,21,599583058,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179945,136251,227,203,3,6,0,7,33349368,106,868452,104,False,33349368,0,0
2026-03-10 17:10:46.967398,1773159046,967398110,ubx,231064800,2026,3,10,16,10,46,True,True,True,False,21,799583185,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179946,136252,227,204,0,5,-1,5,33349006,106,868779,103,False,33349006,0,0
2026-03-10 17:10:47.179363,1773159047,179362613,ubx,231065000,2026,3,10,16,10,47,True,True,True,False,21,-416688,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179946,136252,227,204,1,9,1,9,33348678,105,869105,103,False,33348678,0,0
2026-03-10 17:10:47.369987,1773159047,369987448,ubx,231065200,2026,3,10,16,10,47,True,True,True,False,21,199583438,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179946,136252,227,204,0,5,2,5,33347932,106,869432,103,False,33347932,0,0
2026-03-10 17:10:47.562028,1773159047,562028170,ubx,231065400,2026,3,10,16,10,47,True,True,True,False,21,399583564,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179945,136251,227,204,-1,8,2,8,33347434,105,869759,103,False,33347434,0,0
2026-03-10 17:10:47.766615,1773159047,766614669,ubx,231065600,2026,3,10,16,10,47,True,True,True,False,21,599583690,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179943,136249,227,204,-1,6,5,6,33347396,106,870086,103,False,33347396,0,0
2026-03-10 17:10:47.964975,1773159047,964975247,ubx,231065800,2026,3,10,16,10,47,True,True,True,False,21,799583817,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179942,136247,227,205,-1,7,6,7,33346314,105,870411,103,False,33346314,0,0
2026-03-10 17:10:48.186963,1773159048,186963000,ubx,231066000,2026,3,10,16,10,48,True,True,True,False,21,-416056,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179942,136248,227,205,0,6,5,6,33346020,105,870736,103,False,33346020,0,0
2026-03-10 17:10:48.378214,1773159048,378213987,ubx,231066200,2026,3,10,16,10,48,True,True,True,False,21,199584070,4,True,True,0,True,1,False,True,False,32,137274867,510305126,179944,136249,227,205,2,6,3,6,33345404,106,871060,103,False,33345404,0,0
2026-03-10 17:10:48.555506,1773159048,555506287,ubx,231066400,2026,3,10,16,10,48,True,True,True,False,21,399584196,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179944,136250,227,205,4,9,3,10,33344484,105,871382,105,False,33344484,0,0
2026-03-10 17:10:48.765358,1773159048,765357919,ubx,231066600,2026,3,10,16,10,48,True,True,True,False,21,599584323,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179945,136251,227,206,4,5,2,7,33344554,106,871706,103,False,33344554,0,0
2026-03-10 17:10:48.981067,1773159048,981067416,ubx,231066800,2026,3,10,16,10,48,True,True,True,False,21,799584449,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179945,136251,227,206,6,7,2,9,33343636,105,872026,103,False,33343636,0,0
2026-03-10 17:10:49.175360,1773159049,175359731,ubx,231067000,2026,3,10,16,10,49,True,True,True,False,21,-415423,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179946,136251,227,206,5,6,3,7,33343826,106,872348,103,False,33343826,0,0
2026-03-10 17:10:49.362328,1773159049,362327473,ubx,231067200,2026,3,10,16,10,49,True,True,True,False,21,199584702,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179947,136253,228,207,4,8,1,9,33343006,105,872668,103,False,33343006,0,0
2026-03-10 17:10:49.562510,1773159049,562509474,ubx,231067400,2026,3,10,16,10,49,True,True,True,False,21,399584828,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179948,136254,228,207,4,11,1,12,33344686,102,872989,103,False,33344686,0,0
2026-03-10 17:10:49.766319,1773159049,766318493,ubx,231067600,2026,3,10,16,10,49,True,True,True,False,21,599584955,4,True,True,0,True,1,False,True,False,32,137274867,510305127,179948,136254,228,207,1,2,1,2,33343640,107,873311,103,False,33343640,0,0
2026-03-10 17:10:49.967347,1773159049,967346638,ubx,231067800,2026,3,10,16,10,49,True,True,True,False,21,799585081,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179948,136254,228,207,2,10,3,10,33341402,105,873630,103,False,33341402,0,0
2026-03-10 17:10:50.182333,1773159050,182333440,ubx,231068000,2026,3,10,16,10,50,True,True,True,False,21,-414791,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179948,136253,228,208,2,10,3,10,33342142,102,873955,104,False,33342142,0,0
2026-03-10 17:10:50.372318,1773159050,372317463,ubx,231068200,2026,3,10,16,10,50,True,True,True,False,21,199585334,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179948,136254,227,207,1,9,3,9,33339466,105,874276,104,False,33339466,0,0
2026-03-10 17:10:50.572285,1773159050,572284697,ubx,231068400,2026,3,10,16,10,50,True,True,True,False,21,399585461,4,True,True,0,True,1,False,True,False,30,137274867,510305127,179948,136254,227,206,2,14,2,14,33340020,101,874597,104,False,33340020,0,0
2026-03-10 17:10:50.766180,1773159050,766179880,ubx,231068600,2026,3,10,16,10,50,True,True,True,False,21,599585587,4,True,True,0,True,1,False,True,False,30,137274867,510305127,179949,136255,227,206,-2,6,1,7,33338820,105,874918,104,False,33338820,0,0
2026-03-10 17:10:50.963057,1773159050,963057102,ubx,231068800,2026,3,10,16,10,50,True,True,True,False,21,799585714,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179949,136254,227,205,-3,11,2,12,33338692,102,875236,104,False,33338692,0,0
2026-03-10 17:10:51.167575,1773159051,167574562,ubx,231069000,2026,3,10,16,10,51,True,True,True,False,21,-414159,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179949,136255,227,205,-5,4,2,6,33338616,106,875555,104,False,33338616,0,0
2026-03-10 17:10:51.368804,1773159051,368804355,ubx,231069200,2026,3,10,16,10,51,True,True,True,False,21,199585966,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179949,136255,227,205,-4,9,3,10,33337952,105,875871,104,False,33337952,0,0
2026-03-10 17:10:51.563815,1773159051,563815072,ubx,231069400,2026,3,10,16,10,51,True,True,True,False,21,399586093,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179949,136255,243,217,-4,3,1,5,33336962,112,876194,104,False,33336962,0,0
2026-03-10 17:10:51.766751,1773159051,766750746,ubx,231069600,2026,3,10,16,10,51,True,True,True,False,21,599586219,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179949,136255,258,228,-2,13,3,13,33334632,111,876514,104,False,33334632,0,0
2026-03-10 17:10:51.963878,1773159051,963878064,ubx,231069800,2026,3,10,16,10,51,True,True,True,False,21,799586346,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179950,136255,270,239,-6,2,2,6,33337042,118,876833,104,False,33337042,0,0
2026-03-10 17:10:52.178095,1773159052,178094702,ubx,231070000,2026,3,10,16,10,52,True,True,True,False,21,-413527,4,True,True,0,True,1,False,True,False,29,137274867,510305126,179950,136256,280,247,-1,11,2,11,33333348,114,877150,107,False,33333348,0,0
2026-03-10 17:10:52.366448,1773159052,366448331,ubx,231070200,2026,3,10,16,10,52,True,True,True,False,21,199586599,4,True,True,0,True,1,False,True,False,29,137274867,510305126,179950,136256,287,255,-1,10,2,10,33336222,117,877472,107,False,33336222,0,0
2026-03-10 17:10:52.565086,1773159052,565086056,ubx,231070400,2026,3,10,16,10,52,True,True,True,False,21,399586725,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179948,136254,289,257,-4,5,3,7,33330206,118,877791,107,False,33330206,0,0
2026-03-10 17:10:52.760864,1773159052,760863449,ubx,231070600,2026,3,10,16,10,52,True,True,True,False,21,599586852,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179943,136249,290,258,-5,12,8,13,33333884,116,878112,108,False,33333884,0,0
2026-03-10 17:10:52.950834,1773159052,950833633,ubx,231070800,2026,3,10,16,10,52,True,True,True,False,21,799586978,4,True,True,0,True,1,False,True,False,29,137274867,510305126,179939,136245,291,257,-9,-4,10,10,33329012,117,878434,108,False,33329012,0,0
2026-03-10 17:10:53.169709,1773159053,169708634,ubx,231071000,2026,3,10,16,10,53,True,True,True,False,21,-412894,4,True,True,0,True,1,False,True,False,29,137274867,510305126,179936,136242,292,258,-5,12,12,13,33328864,116,878757,108,False,33328864,0,0
2026-03-10 17:10:53.366171,1773159053,366171157,ubx,231071200,2026,3,10,16,10,53,True,True,True,False,21,199587231,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179933,136239,292,259,-6,2,11,6,33328364,117,879081,105,False,33328364,0,0
2026-03-10 17:10:53.562104,1773159053,562104433,ubx,231071400,2026,3,10,16,10,53,True,True,True,False,21,399587358,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179930,136236,292,260,-9,11,16,14,33332424,116,879402,105,False,33332424,0,0
2026-03-10 17:10:53.761415,1773159053,761414586,ubx,231071600,2026,3,10,16,10,53,True,True,True,False,21,599587484,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179927,136233,292,261,-11,-9,14,14,33331264,117,879722,105,False,33331264,0,0
2026-03-10 17:10:53.960706,1773159053,960705833,ubx,231071800,2026,3,10,16,10,53,True,True,True,False,21,799587611,4,True,True,0,True,1,False,True,False,30,137274866,510305126,179924,136230,292,262,1,17,18,17,33325822,116,880041,105,False,33325822,0,0
2026-03-10 17:10:54.181029,1773159054,181029128,ubx,231072000,2026,3,10,16,10,54,True,True,True,False,21,-412262,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179921,136227,292,262,-21,5,18,22,33334492,118,880342,105,False,33334492,0,0
2026-03-10 17:10:54.367424,1773159054,367423943,ubx,231072200,2026,3,10,16,10,54,True,True,True,False,21,199587864,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179920,136226,292,263,-2,8,14,9,33327174,117,880664,105,False,33327174,0,0
2026-03-10 17:10:54.559588,1773159054,559588326,ubx,231072400,2026,3,10,16,10,54,True,True,True,False,21,399587990,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179919,136225,292,263,-6,11,16,13,33328280,117,880987,105,False,33328280,0,0
2026-03-10 17:10:54.754722,1773159054,754722014,ubx,231072600,2026,3,10,16,10,54,True,True,True,False,21,599588117,4,True,True,0,True,1,False,True,False,31,137274866,510305126,179920,136226,292,263,-7,0,13,7,33328282,118,881309,105,False,33328282,0,0
2026-03-10 17:10:54.959969,1773159054,959968599,ubx,231072800,2026,3,10,16,10,54,True,True,True,False,21,799588243,4,True,True,0,True,1,False,True,False,30,137274866,510305126,179921,136227,292,263,-3,9,11,9,33327428,118,881633,105,False,33327428,0,0
2026-03-10 17:10:55.172331,1773159055,172330536,ubx,231073000,2026,3,10,16,10,55,True,True,True,False,21,-411630,4,True,True,0,True,1,False,True,False,30,137274866,510305126,179922,136228,291,263,-5,5,9,7,33328176,118,881957,105,False,33328176,0,0
2026-03-10 17:10:55.366573,1773159055,366573088,ubx,231073200,2026,3,10,16,10,55,True,True,True,False,21,199588496,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179924,136230,291,263,-5,4,9,6,33327058,119,882282,105,False,33327058,0,0
2026-03-10 17:10:55.578577,1773159055,578577349,ubx,231073400,2026,3,10,16,10,55,True,True,True,False,21,399588622,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179925,136230,291,263,-4,6,8,8,33326144,118,882608,105,False,33326144,0,0
2026-03-10 17:10:55.760567,1773159055,760567473,ubx,231073600,2026,3,10,16,10,55,True,True,True,False,21,599588749,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179926,136232,291,262,-3,6,5,7,33325434,119,882934,105,False,33325434,0,0
2026-03-10 17:10:55.964748,1773159055,964748423,ubx,231073800,2026,3,10,16,10,55,True,True,True,False,21,799588875,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179927,136232,291,262,-3,9,5,9,33323698,118,883261,105,False,33323698,0,0
2026-03-10 17:10:56.180684,1773159056,180683976,ubx,231074000,2026,3,10,16,10,56,True,True,True,False,21,-410998,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179927,136233,291,262,0,7,3,7,33325542,119,883587,105,False,33325542,0,0
2026-03-10 17:10:56.368830,1773159056,368829992,ubx,231074200,2026,3,10,16,10,56,True,True,True,False,21,199589128,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179928,136234,291,262,0,4,4,4,33322650,119,883915,105,False,33322650,0,0
2026-03-10 17:10:56.554810,1773159056,554810332,ubx,231074400,2026,3,10,16,10,56,True,True,True,False,21,399589254,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179928,136234,291,261,3,11,4,12,33324704,116,884242,105,False,33324704,0,0
2026-03-10 17:10:56.782168,1773159056,782167701,ubx,231074600,2026,3,10,16,10,56,True,True,True,False,21,599589381,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179929,136235,291,261,1,2,4,3,33322714,119,884570,105,False,33322714,0,0
2026-03-10 17:10:56.963765,1773159056,963765103,ubx,231074800,2026,3,10,16,10,56,True,True,True,False,21,799589507,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179930,136236,291,261,1,14,5,14,33321590,116,884896,105,False,33321590,0,0
2026-03-10 17:10:57.174828,1773159057,174827495,ubx,231075000,2026,3,10,16,10,57,True,True,True,False,21,-410366,4,True,True,0,True,1,False,True,False,30,137274867,510305126,179931,136237,290,261,-4,0,3,4,33321968,120,885221,105,False,33321968,0,0
2026-03-10 17:10:57.357231,1773159057,357231290,ubx,231075200,2026,3,10,16,10,57,True,True,True,False,21,199589760,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179932,136238,291,261,-1,12,2,12,33320076,116,885546,105,False,33320076,0,0
2026-03-10 17:10:57.575547,1773159057,575546764,ubx,231075400,2026,3,10,16,10,57,True,True,True,False,21,399589886,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179934,136239,290,261,-2,9,3,9,33321468,118,885871,105,False,33321468,0,0
2026-03-10 17:10:57.756602,1773159057,756602273,ubx,231075600,2026,3,10,16,10,57,True,True,True,False,21,599590013,4,True,True,0,True,1,False,True,False,31,137274867,510305126,179933,136239,290,260,-4,3,4,5,33317920,119,886197,105,False,33317920,0,0
2026-03-10 17:10:57.954730,1773159057,954729987,ubx,231075800,2026,3,10,16,10,57,True,True,True,False,21,799590139,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179932,136238,290,260,-3,12,7,13,33319124,116,886520,105,False,33319124,0,0
2026-03-10 17:10:58.171587,1773159058,171587294,ubx,231076000,2026,3,10,16,10,58,True,True,True,False,21,-409733,4,True,True,0,True,1,False,True,False,31,137274867,510305127,179931,136237,290,259,-5,0,8,5,33317224,118,886844,105,False,33317224,0,0
2026-03-10 17:10:58.357541,1773159058,357541198,ubx,231076200,2026,3,10,16,10,58,True,True,True,False,21,199590392,4,True,True,0,True,1,False,True,False,31,137274866,510305127,179930,136235,290,259,-2,14,10,14,33317368,116,887165,105,False,33317368,0,0
